Rk,Player,Pos,Age,Tm,G,GS,MP▼,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
20,Hakeem Olajuwon*,C,29,HOU,70,69,37.7,8.4,16.8,0.502,0,0,0,8.4,16.8,0.503,0.502,4.7,6.1,0.766,3.5,8.6,12.1,2.2,1.8,4.3,2.7,3.8,21.6
21,David Robinson*,C,26,SAS,68,68,37.7,8.7,15.8,0.551,0,0.1,0.125,8.7,15.7,0.554,0.552,5.8,8.3,0.701,3.8,8.4,12.2,2.7,2.3,4.5,2.7,3.2,23.2
22,Reggie Lewis,SG,26,BOS,82,82,37.4,8.6,17,0.503,0.1,0.3,0.238,8.5,16.8,0.507,0.505,3.6,4.2,0.851,1.4,3.4,4.8,2.3,1.5,1.3,1.7,3.1,20.8
23,Grant Long,PF,25,MIA,82,82,37.4,5.4,10.9,0.494,0.1,0.3,0.273,5.3,10.6,0.5,0.498,4,4.9,0.807,3.2,5.3,8.4,2.7,1.7,0.5,2.3,3,14.8
24,Isiah Thomas*,PG,30,DET,78,78,37.4,7.2,16.2,0.446,0.3,1.1,0.291,6.9,15.1,0.458,0.456,3.7,4.8,0.772,0.9,2.3,3.2,7.2,1.5,0.2,3.2,2.5,18.5
25,Sedale Threatt,PG,30,LAL,82,82,37.4,6.2,12.7,0.489,0.2,0.8,0.323,6,11.9,0.499,0.499,2.5,3,0.831,0.5,2.6,3.1,7.2,2,0.2,2.2,2.8,15.1
26,Harvey Grant,SF,26,WSB,64,60,37.3,7.6,16,0.478,0,0.1,0.125,7.6,15.8,0.481,0.479,2.8,3.4,0.8,2.5,4.3,6.8,2.7,1.2,0.4,1.7,2.8,18
27,Otis Thorpe,PF,29,HOU,82,82,37.3,6.8,11.5,0.592,0,0.1,0,6.8,11.4,0.596,0.592,3.7,5.6,0.657,3.5,7,10.5,3,0.6,0.5,2.9,3.7,17.3
28,Hersey Hawkins,SG,25,PHI,81,81,37.2,6.4,13.9,0.462,1.1,2.8,0.397,5.3,11.1,0.479,0.503,5,5.7,0.874,0.7,2.7,3.3,3.1,1.9,0.5,2.3,2.1,19
29,Kevin Johnson,PG,25,PHO,78,78,37.2,6.9,14.4,0.479,0.1,0.6,0.217,6.8,13.8,0.49,0.484,5.7,7.1,0.807,0.8,3,3.7,10.7,1.5,0.3,3.5,2.3,19.7
30,Larry Johnson,PF,22,CHH,82,77,37.2,7.5,15.3,0.49,0.1,0.3,0.227,7.5,15.1,0.494,0.492,4.1,5,0.829,3.9,7,11,3.6,1,0.6,2,2.7,19.2
31,Lionel Simmons,SF,23,SAC,78,78,37.1,6.8,14.9,0.454,0,0.1,0.2,6.7,14.8,0.455,0.454,3.6,4.7,0.77,1.9,6.2,8.1,4.3,1.7,1.7,2.8,2.6,17.1
32,Sam Perkins,PF,30,LAL,63,63,37,5.7,12.7,0.45,0.2,1.1,0.217,5.5,11.7,0.471,0.459,4.8,5.9,0.817,3,5.8,8.8,2.2,1,1,1.3,3,16.5
33,Larry Bird*,SF,35,BOS,45,45,36.9,7.8,16.8,0.466,1.2,2.8,0.406,6.7,14,0.478,0.5,3.3,3.6,0.926,1,8.6,9.6,6.8,0.9,0.7,2.8,1.8,20.2
34,Dražen Petrović*,SG,27,NJN,82,82,36.9,8.1,16,0.508,1.5,3.4,0.444,6.6,12.7,0.525,0.555,2.8,3.5,0.808,1.2,2,3.1,3.1,1.3,0.1,2.6,3,20.6
35,Kendall Gill,SG,23,CHH,79,79,36.8,8.4,18.1,0.467,0.1,0.3,0.24,8.4,17.7,0.471,0.469,3.6,4.8,0.745,2.1,3,5.1,4.2,1.9,0.6,2.3,3,20.5
36,Nick Anderson,SG,24,ORL,60,59,36.7,8,17.4,0.463,0.5,1.4,0.353,7.5,16,0.472,0.477,3.4,5.1,0.667,1.6,4.8,6.4,2.7,1.6,0.6,2.1,2.2,19.9
37,John Stockton*,PG,29,UTA,82,82,36.6,5.5,11.5,0.482,1,2.5,0.407,4.5,9,0.503,0.527,3.8,4.5,0.842,0.8,2.5,3.3,13.7,3,0.3,3.5,2.9,15.8
38,Kevin Willis,PF,29,ATL,81,80,36.6,7.3,15.1,0.483,0.1,0.5,0.162,7.2,14.7,0.493,0.485,3.6,4.5,0.804,5.2,10.4,15.5,2.1,0.9,0.7,2.4,2.8,18.3
39,Brad Daugherty,C,26,CLE,73,73,36.2,7.9,13.8,0.57,0,0,0,7.9,13.8,0.571,0.57,5.7,7.3,0.777,2.6,7.8,10.4,3.6,0.9,1.1,2.5,2.6,21.5
40,Clyde Drexler*,SG,29,POR,76,76,36.2,9.1,19.4,0.47,1.5,4.4,0.337,7.6,15,0.51,0.509,5.3,6.6,0.794,2.2,4.4,6.6,6.7,1.8,0.9,3.2,3,25
41,Jeff Malone,SG,30,UTA,81,81,36.1,8.5,16.7,0.511,0,0.1,0.083,8.5,16.6,0.515,0.511,3.2,3.5,0.898,0.6,2.3,2.9,2.2,0.7,0.1,1.7,1.6,20.2
42,Chuck Person,SF,27,IND,81,81,36.1,7.6,15.9,0.48,1.6,4.4,0.373,6,11.5,0.52,0.531,1.6,2.4,0.675,1.4,3.9,5.3,4.7,0.8,0.2,2.7,3,18.5
43,Rod Strickland,PG,25,SAS,57,54,36,5.3,11.6,0.455,0.1,0.3,0.333,5.2,11.3,0.458,0.459,3.2,4.6,0.687,1.6,3,4.6,8.6,2.1,0.3,2.8,2.1,13.8
44,Michael Adams,PG,29,WSB,78,78,35.8,6.2,15.8,0.393,1.6,4.9,0.324,4.6,10.9,0.425,0.444,4,4.6,0.869,0.7,3.2,4,7.6,1.9,0.1,2.7,2.1,18.1
45,Larry Nance,PF,32,CLE,81,81,35.6,6.9,12.7,0.539,0,0.1,0,6.9,12.7,0.542,0.539,3.2,4,0.822,2.6,5.6,8.3,2.9,1,3,1.1,2.5,17
46,Pooh Richardson,PG,25,MIN,82,82,35.6,7.2,15.4,0.466,0.6,1.9,0.342,6.5,13.5,0.483,0.487,1.5,2.2,0.691,1.1,2.6,3.7,8.4,1.5,0.3,2.5,1.9,16.5
47,Mookie Blaylock,PG,24,NJN,72,67,35.4,6,13.8,0.432,0.2,0.8,0.222,5.8,13,0.444,0.438,1.8,2.5,0.712,1.4,2.3,3.7,6.8,2.4,0.6,2.1,2.5,13.8
48,A.C. Green,PF,28,LAL,82,53,35.4,4.7,9.8,0.476,0.1,0.7,0.214,4.5,9.1,0.495,0.483,4.1,5.6,0.744,3.7,5.6,9.3,1.4,1.1,0.4,1.4,1.7,13.6
49,Danny Manning,PF,25,LAC,82,82,35.4,7.9,14.6,0.542,0,0.1,0,7.9,14.6,0.544,0.542,3.4,4.7,0.725,2.8,4.1,6.9,3.5,1.6,1.5,2.6,3.6,19.3
50,Rony Seikaly,C,26,MIA,79,78,35.4,5.9,12,0.489,0,0,0,5.9,11.9,0.49,0.489,4.7,6.4,0.733,3.9,7.9,11.8,1.4,0.5,1.5,2.7,3.5,16.4
51,Spud Webb,PG,28,SAC,77,77,35.4,5.8,13.1,0.445,0.9,2.6,0.367,4.9,10.5,0.465,0.482,3.4,4,0.859,0.4,2.5,2.9,7.1,1.6,0.3,3,2.5,16
52,Horace Grant,PF,26,CHI,81,81,35.3,5.6,9.8,0.578,0,0,0,5.6,9.7,0.58,0.578,2.9,3.9,0.741,4.2,5.7,10,2.7,1.2,1.6,1.2,2.4,14.2
53,Wayman Tisdale,PF,27,SAC,72,71,35,7.3,14.5,0.5,0,0,0,7.3,14.5,0.501,0.5,2.1,2.8,0.763,1.9,4.6,6.5,1.5,0.8,1.1,1.7,3.4,16.6
54,Dan Majerle,SF,26,PHO,82,15,34.8,6.7,14.1,0.478,1.1,2.8,0.382,5.7,11.3,0.502,0.516,2.8,3.7,0.756,1.8,4.1,5.9,3.3,1.6,0.5,1.2,1.9,17.3
55,Micheal Williams,PG,25,IND,79,76,34.8,5.1,10.4,0.49,0.1,0.4,0.242,5,10,0.501,0.495,4.7,5.4,0.871,0.9,2.6,3.6,8.2,2.9,0.3,3,3.3,15
56,Derek Harper,PG,30,DAL,65,64,34.6,6.9,15.6,0.443,0.9,2.9,0.312,6,12.7,0.473,0.472,3,4,0.759,0.8,1.9,2.6,5.7,1.6,0.3,2.4,2.3,17.7
57,Johnny Dawkins,PG,28,PHI,82,82,34.3,4.8,11,0.437,0.4,1.2,0.356,4.4,9.8,0.447,0.457,2,2.3,0.882,0.5,2.3,2.8,6.9,1.1,0.1,2.2,1.9,12
58,Armen Gilliam,PF,27,PHI,81,81,34.2,6.3,12.4,0.511,0,0,0,6.3,12.3,0.513,0.511,4.2,5.2,0.807,2.9,5.3,8.1,1.5,0.6,1,2,2.2,16.9
59,Greg Anderson,PF,27,DEN,82,82,34.1,4.7,10.4,0.456,0,0,0,4.7,10.4,0.458,0.456,2,3.3,0.623,4.1,7.4,11.5,1,1.1,0.8,2.5,3.2,11.5
60,Ricky Pierce,SG,32,SEA,78,78,34.1,7.9,16.7,0.475,0.4,1.6,0.268,7.5,15.2,0.496,0.487,5.3,5.8,0.916,1.2,1.8,3,3.1,1.1,0.3,2.4,2.7,21.7
61,Muggsy Bogues,PG,27,CHH,82,69,34,3.9,8.2,0.472,0,0.3,0.074,3.8,7.9,0.489,0.474,1.1,1.5,0.783,0.7,2.2,2.9,9.1,2.1,0.1,1.9,1.9,8.9
62,Derrick Coleman,PF,24,NJN,65,58,34,7.4,14.7,0.504,0.4,1.2,0.303,7.1,13.6,0.522,0.516,4.6,6,0.763,3.1,6.4,9.5,3.2,0.8,1.5,3.8,2.6,19.8
63,Terry Porter,PG,28,POR,82,82,34,6.4,13.8,0.461,1.6,4,0.395,4.8,9.8,0.488,0.518,3.8,4.5,0.856,0.6,2.5,3.1,5.8,1.5,0.1,2.3,1.9,18.1
64,Vernon Maxwell,SG,26,HOU,80,80,33.8,6.3,15.2,0.413,2,5.9,0.342,4.3,9.3,0.458,0.479,2.6,3.3,0.772,0.5,2.6,3,4.1,1.3,0.4,2.2,2.5,17.2
65,Derrick McKey,SF,25,SEA,52,44,33.8,5.5,11.6,0.472,0.4,1,0.38,5.1,10.7,0.48,0.488,3.6,4.3,0.847,1.8,3.3,5.2,2.3,1.2,0.9,2.2,2.7,14.9
66,Dennis Scott,SF,23,ORL,18,15,33.8,7.4,18.4,0.402,1.6,4.9,0.326,5.8,13.4,0.43,0.446,3.6,3.9,0.901,0.8,2.9,3.7,1.9,1.1,0.5,1.7,2.7,19.9
67,Kenny Smith,PG,26,HOU,81,80,33.8,5.3,11.2,0.475,0.7,1.7,0.394,4.7,9.5,0.489,0.504,2.7,3.1,0.866,0.4,1.8,2.2,6.9,1.3,0.1,2.8,1.4,14
68,Rolando Blackman,SG,32,DAL,75,74,33.7,7.1,15.5,0.461,0.9,2.3,0.385,6.3,13.2,0.474,0.489,3.2,3.5,0.898,1,2.1,3.2,2.7,0.7,0.3,2,1.8,18.3
69,Jerome Kersey,SF,29,POR,77,76,33.2,5.2,11.1,0.467,0,0.1,0.125,5.2,11,0.47,0.468,2.3,3.4,0.664,3.1,5.1,8.2,3.2,1.5,0.9,2,3.3,12.6
70,Willie Anderson,SG,25,SAS,57,55,33.1,5.5,12,0.455,0.2,1,0.232,5.2,11,0.475,0.465,1.9,2.4,0.775,1.1,4.2,5.3,5.3,0.9,0.9,2.5,2.6,13.1
71,Anthony Bowie,SG,28,ORL,52,26,33.1,6,12.2,0.493,0.3,0.8,0.386,5.7,11.3,0.501,0.506,2.3,2.6,0.86,1.3,3.4,4.7,3.1,1.1,0.7,2.1,1.9,14.6
72,Byron Scott,SG,30,LAL,82,82,32.7,5.6,12.3,0.458,0.7,1.9,0.344,5,10.3,0.479,0.485,3,3.5,0.838,0.9,2.9,3.8,2.8,1.3,0.3,1.5,1.7,14.9
73,Detlef Schrempf,PF,29,IND,80,4,32.6,6.2,11.6,0.536,0.3,0.9,0.324,5.9,10.7,0.554,0.549,4.6,5.5,0.828,2.5,7.1,9.6,3.9,0.8,0.5,2.4,3.6,17.3
74,Reggie Williams,SF,27,DEN,81,80,32.4,7.4,15.8,0.471,0.7,1.9,0.359,6.7,13.8,0.486,0.493,2.7,3.3,0.803,1.8,3.2,5,2.9,1.8,0.8,2.1,3.3,18.2
75,Craig Ehlo,SG,30,CLE,63,62,32,4.9,10.9,0.453,1.1,2.7,0.413,3.8,8.2,0.466,0.504,1.4,2,0.707,1.5,3.4,4.9,3.8,1.2,0.3,1.7,2.4,12.3
76,Jay Humphries,PG,29,MIL,71,71,31.8,5.3,11.3,0.469,0.6,2,0.292,4.7,9.3,0.508,0.496,2.7,3.5,0.783,0.6,2,2.6,6.6,1.7,0.2,2.1,3,14
77,Doug West,SG,24,MIN,80,72,31.8,5.8,11.2,0.518,0.1,0.3,0.174,5.7,10.9,0.527,0.52,2.3,2.9,0.805,1.3,1.9,3.2,3.5,0.8,0.3,1.5,3,14
78,Scott Skiles,PG,27,ORL,75,63,31.7,4.8,11.6,0.414,1.2,3.3,0.364,3.6,8.2,0.434,0.466,3.3,3.7,0.895,0.5,2.2,2.7,7.3,1,0.1,3.1,2.5,14.1
79,Terry Davis,PF,24,DAL,68,67,31.6,3.8,7.8,0.482,0,0.1,0,3.8,7.7,0.487,0.482,2.7,4.2,0.635,3.4,6.5,9.9,0.8,0.4,0.4,1.7,3,10.2
80,Gary Payton*,PG,23,SEA,81,79,31.5,4.1,9.1,0.451,0,0.3,0.13,4,8.8,0.461,0.453,1.2,1.8,0.669,1.5,2.1,3.6,6.2,1.8,0.3,2.1,3.1,9.4
81,Buck Williams,PF,31,POR,80,80,31.5,4.3,7,0.604,0,0,0,4.3,7,0.605,0.604,2.8,3.7,0.754,3.3,5.6,8.8,1.4,0.8,0.5,1.6,3.1,11.3
82,Billy Owens,PF,22,GSW,80,77,31.4,5.9,11.1,0.525,0,0.1,0.111,5.8,11,0.529,0.526,2.6,3.9,0.654,3,5,8,2.4,1.1,0.8,2.2,3.5,14.3
83,Tony Campbell,SF,29,MIN,78,41,31.3,6.8,14.6,0.464,0.2,0.5,0.351,6.6,14.1,0.467,0.469,3.1,3.8,0.803,1.8,1.9,3.7,2.9,1.1,0.4,2.1,2.6,16.8
84,Terry Catledge,PF,28,ORL,78,67,31.2,5.9,11.8,0.496,0,0.1,0,5.9,11.8,0.498,0.496,3.1,4.4,0.694,3.3,3.7,7,1.4,0.7,0.2,1.8,2.5,14.8
85,Chris Morris,SF,26,NJN,77,74,31.1,4.5,9.4,0.477,0.3,1.4,0.2,4.2,8,0.526,0.492,2.1,3,0.714,2.6,3.8,6.4,2.6,1.7,1.1,2.2,2.7,11.4
86,Tim Perry,PF,26,PHO,80,69,31,5.2,9.9,0.523,0,0.1,0.375,5.1,9.8,0.525,0.525,1.9,2.7,0.712,2.6,4.3,6.9,1.7,0.6,1.5,1.8,3,12.3
87,Carl Thomas,SG,22,SAC,1,0,31,5,12,0.417,1,2,0.5,4,10,0.4,0.458,1,2,0.5,0,0,0,1,1,0,1,3,12
88,Benoit Benjamin,C,27,SEA,63,61,30.8,5.6,11.7,0.478,0,0,0,5.6,11.7,0.48,0.478,2.7,4,0.687,2.1,6.1,8.1,1.2,0.6,1.9,2.8,2.9,14
89,Sam Bowie,C,30,NJN,71,61,30.7,5.9,13.3,0.445,0.1,0.4,0.32,5.8,13,0.448,0.449,3,3.9,0.757,2.9,5.3,8.1,2.6,0.6,1.7,2.1,3,15
90,Terry Cummings,PF,30,SAS,70,67,30.7,7.3,15,0.488,0.1,0.2,0.385,7.3,14.9,0.489,0.491,2.5,3.6,0.711,3.5,5.5,9,1.5,0.8,0.5,1.6,3,17.3
91,Moses Malone*,C,36,MIL,82,77,30.6,5.4,11.3,0.474,0,0.1,0.375,5.3,11.2,0.474,0.475,4.8,6.1,0.786,3.9,5.2,9.1,1.1,0.9,0.8,1.8,1.7,15.6
92,Stacey Augmon,SG,23,ATL,82,82,30.5,5.4,11,0.489,0,0.1,0.167,5.4,10.9,0.492,0.49,2.6,3.9,0.666,2.3,2.8,5.1,2.5,1.5,0.3,2.2,2,13.3
93,Kevin Gamble,SF,26,BOS,82,77,30.4,5.9,11.1,0.529,0.1,0.4,0.29,5.7,10.7,0.537,0.534,1.7,1.9,0.885,1,2.5,3.5,2.7,0.9,0.5,1.2,2.4,13.5
94,Mark Jackson,PG,26,NYK,81,81,30.4,4.5,9.2,0.491,0.1,0.5,0.256,4.4,8.7,0.506,0.499,2.1,2.7,0.77,1.2,2.6,3.8,8.6,1.4,0.2,2.6,1.9,11.3
95,Hot Rod Williams,C,29,CLE,80,12,30.4,4.3,8.5,0.503,0,0.1,0,4.3,8.4,0.506,0.503,3.4,4.5,0.752,2.9,4.7,7.6,2.5,0.8,2.3,1,2.4,11.9
96,Mark Macon,SG,22,DEN,76,67,30.3,4.4,11.7,0.375,0.1,0.4,0.133,4.3,11.3,0.383,0.377,1.8,2.4,0.73,1.1,1.8,2.9,2.2,2,0.2,2,3.2,10.6
97,Michael Cage,PF,30,SEA,82,69,30,3.7,6.6,0.566,0,0.1,0,3.7,6.5,0.572,0.566,1.3,2.1,0.62,3.2,5.6,8.9,1.1,1.2,0.7,1,2.9,8.8
98,Johnny Newman,SF,28,CHH,55,55,30,5.4,11.2,0.477,0.2,0.8,0.283,5.1,10.4,0.493,0.488,4.3,5.6,0.766,1.3,2,3.3,2.7,1.3,0.3,2.3,3.3,15.3
99,Alvin Robertson,SG,29,MIL,82,79,30,4.8,11.2,0.43,0.8,2.6,0.319,4,8.7,0.462,0.466,1.8,2.4,0.763,2.1,2.1,4.3,4.4,2.6,0.4,2.7,3.2,12.3
100,Ron Anderson,SF,33,PHI,82,11,29.7,5.7,12.3,0.465,0.5,1.5,0.331,5.2,10.7,0.485,0.486,1.7,2,0.877,1.2,2.2,3.4,1.6,1,0.1,1.3,1.6,13.7
101,Mark Price,PG,27,CLE,72,72,29.7,6.1,12.5,0.488,1.4,3.6,0.387,4.7,8.8,0.53,0.545,3.8,4,0.947,0.5,1.9,2.4,7.4,1.3,0.2,2.2,1.6,17.3
102,Steve Smith,SG,22,MIA,61,59,29.6,4.9,10.7,0.454,0.7,2,0.32,4.2,8.7,0.486,0.485,1.6,2.1,0.748,1.3,1.8,3.1,4.6,1,0.3,2.5,2.7,12
103,Šarūnas Marčiulionis*,SG,27,GSW,72,5,29.4,6.8,12.7,0.538,0,0.1,0.3,6.8,12.5,0.541,0.54,5.2,6.6,0.788,0.9,1.9,2.9,3.4,1.6,0.1,2.7,3.3,18.9
104,Larry Stewart,PF,23,WSB,76,43,29.3,4,7.8,0.514,0,0,0,4,7.7,0.516,0.514,2.5,3.1,0.807,2.4,3.5,5.9,1.6,0.7,0.6,1.5,3,10.4
105,Eddie Johnson,SF,32,SEA,81,19,29.2,6.6,14.4,0.459,0.3,1.3,0.252,6.3,13,0.48,0.47,3.6,4.2,0.861,1.5,2.1,3.6,2,0.7,0.1,1.6,2.5,17.1
106,Anthony Bonner,PF,23,SAC,79,18,28.9,3.7,8.3,0.447,0,0.1,0.25,3.7,8.3,0.448,0.448,1.9,3.1,0.627,2.4,3.7,6.1,1.6,1.2,0.3,1.7,2.5,9.4
107,Robert Parish*,C,38,BOS,79,79,28.9,5.9,11.1,0.535,0,0,,5.9,11.1,0.535,0.535,2.3,2.9,0.772,2.8,6.2,8.9,0.9,0.9,1.2,1.7,2.2,14.1
108,Duane Causwell,C,23,SAC,80,77,28.6,3.1,5.7,0.549,0,0,0,3.1,5.7,0.551,0.549,1.7,2.8,0.613,2.5,4.8,7.3,0.7,0.6,2.7,1.6,3.5,8
109,Xavier McDaniel,SF,28,NYK,82,82,28.6,6,12.5,0.478,0.1,0.5,0.308,5.8,12,0.485,0.484,1.7,2.3,0.714,2.1,3.5,5.6,1.8,0.7,0.3,1.8,2.9,13.7
110,Gerald Wilkins,SG,28,NYK,82,82,28.6,5.3,11.8,0.447,0.5,1.3,0.352,4.8,10.4,0.459,0.467,1.4,1.9,0.73,0.9,1.6,2.5,2.7,0.9,0.2,1.4,2.4,12.4
111,Dee Brown,PG,23,BOS,31,20,28.5,4.8,11.3,0.426,0.2,0.7,0.227,4.6,10.6,0.439,0.433,1.9,2.5,0.769,0.5,2.1,2.5,5.3,1.1,0.2,1.9,2.4,11.7
112,Fat Lever,SG,31,DAL,31,5,28.5,4.4,11.3,0.387,0.5,1.7,0.327,3.8,9.6,0.397,0.411,1.9,2.6,0.75,1.8,3.4,5.2,3.5,1.5,0.4,1.2,2.4,11.2
113,Winston Garland,PG,27,DEN,78,67,28.3,4.3,9.6,0.444,0.1,0.4,0.321,4.2,9.3,0.449,0.45,2.2,2.6,0.859,0.9,1.6,2.4,5.3,1.3,0.3,2.2,2.6,10.8
114,Shawn Kemp,PF,22,SEA,64,23,28.3,5.7,11.2,0.504,0,0,0,5.7,11.2,0.506,0.504,4.2,5.6,0.748,4.1,6.3,10.4,1.3,1.1,1.9,2.4,4.1,15.5
115,Tom Chambers,PF,32,PHO,69,66,28.2,6.2,14.3,0.431,0.3,0.7,0.367,5.9,13.6,0.434,0.44,3.7,4.5,0.83,1.2,4.6,5.8,2.1,0.8,0.5,1.5,2.8,16.3
116,Blue Edwards,SF,26,UTA,81,81,28.2,5.3,10.2,0.522,0.5,1.3,0.379,4.9,9,0.542,0.545,1.4,1.8,0.774,1.1,2.6,3.7,1.7,1,0.6,1.5,2.9,12.6
117,Charles Oakley,PF,28,NYK,82,82,28.2,2.6,4.9,0.522,0,0,0,2.6,4.9,0.526,0.522,1,1.4,0.735,3.1,5.4,8.5,1.6,0.8,0.2,1.5,3.1,6.2
118,Rodney McCray,SF,30,DAL,75,48,28.1,3.6,8.3,0.436,0.3,1.1,0.294,3.3,7.2,0.458,0.456,1.5,2,0.719,2,4.3,6.2,2.9,0.6,0.4,1.5,2.4,9
119,Doc Rivers,PG,30,LAC,59,25,28.1,3.8,9,0.424,0.4,1.6,0.283,3.4,7.5,0.454,0.448,2.8,3.3,0.832,0.4,2.1,2.5,3.9,1.9,0.3,1.6,2.8,10.9
120,Tyrone Corbin,SF,29,TOT,80,9,27.6,3.8,7.9,0.481,0,0.1,0,3.8,7.8,0.484,0.481,2.2,2.5,0.866,2,3.9,5.9,1.8,1,0.3,1.2,2.4,9.8
121,Bill Laimbeer,C,34,DET,81,46,27.6,4.2,9,0.47,0.4,1,0.376,3.8,7.9,0.483,0.492,0.8,0.9,0.893,1.3,4.3,5.6,2,0.6,0.7,1.3,2.8,9.7
122,Buck Johnson,SF,28,HOU,80,69,27.5,3.6,7.9,0.458,0,0.1,0.111,3.6,7.8,0.463,0.459,1.3,1.8,0.727,1.2,2.7,3.9,2,0.9,0.6,1.3,2.9,8.6
123,Rumeal Robinson,PG,25,ATL,81,64,27.4,5.2,11.5,0.456,0.4,1.3,0.327,4.8,10.2,0.472,0.474,2.2,3.4,0.636,0.8,1.9,2.7,5.5,1.3,0.3,2.5,2.2,13
124,Vlade Divac*,C,23,LAL,36,18,27.2,4.4,8.8,0.495,0.1,0.5,0.263,4.2,8.3,0.51,0.503,2.4,3.1,0.768,2.4,4.4,6.9,1.7,1.5,1,2.4,3.2,11.3
