Rk,Player,Pos,Age,Tm,G,GS,MP▼,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
14,Norm Nixon,PG,26,LAL,82,82,36.9,7.7,15.5,0.493,0,0.1,0.25,7.6,15.4,0.495,0.494,2.2,2.7,0.808,0.5,1.7,2.1,8,1.6,0.1,2.9,3.2,17.6
15,Alex English*,SF,28,DEN,82,82,36.8,10.4,18.9,0.551,0,0.1,0,10.4,18.8,0.553,0.551,4.5,5.4,0.84,2.6,4.2,6.8,5.3,1.1,1.5,3.2,3.2,25.4
16,Dennis Johnson*,SG,27,PHO,80,77,36.7,7.2,15.4,0.47,0.1,0.5,0.19,7.1,14.8,0.48,0.473,5,6.2,0.806,1.8,3.4,5.1,4.6,1.3,0.7,2.9,3.2,19.5
17,Mike Mitchell,SF,26,TOT,84,83,36.5,9,17.6,0.51,0,0.1,0,9,17.5,0.512,0.51,2.6,3.6,0.728,2.9,4.1,7,1,0.7,0.5,1.8,3.3,20.5
18,Dan Roundfield,PF,28,ATL,61,58,36.3,7,14.9,0.466,0,0.1,0.2,6.9,14.8,0.467,0.466,4.7,6.1,0.76,3.7,8.1,11.8,2.7,1,1.5,3,3.4,18.6
19,Bernard King*,SF,25,GSW,79,77,36.2,9.4,16.5,0.566,0,0.1,0.2,9.4,16.5,0.568,0.567,4.5,6.3,0.705,1.8,4.2,5.9,3.6,1,0.3,3.4,3.6,23.2
20,Gus Williams,PG,28,SEA,80,80,36,9.7,19.9,0.486,0.1,0.5,0.225,9.6,19.4,0.492,0.488,4,5.5,0.734,1.2,1.9,3.1,6.9,2.2,0.5,2.5,2,23.4
21,World B. Free,SG,28,GSW,78,78,35.8,8.3,18.6,0.448,0.1,0.7,0.179,8.2,17.9,0.458,0.451,6.1,8.3,0.74,1.5,1.7,3.2,5.4,0.9,0.1,2.7,2.8,22.9
22,George Gervin*,SG,29,SAS,79,79,35.7,12.6,25.2,0.5,0.1,0.5,0.278,12.4,24.7,0.504,0.502,7,8.1,0.864,1.7,3.2,5,2.4,1,0.6,2.7,2.7,32.3
23,Dave Greenwood,PF,24,CHI,82,82,35.5,5.9,12.4,0.473,0,0,0,5.9,12.3,0.475,0.473,2.9,3.5,0.825,2.3,7.2,9.6,3.2,0.9,1.1,2.2,3.6,14.6
24,Jamaal Wilkes*,SF,28,LAL,82,82,35.4,9.1,17.3,0.525,0,0,0,9.1,17.2,0.527,0.525,3,4.1,0.732,1.9,2.9,4.8,1.7,1.1,0.3,2,2.9,21.1
25,Kareem Abdul-Jabbar*,C,34,LAL,76,76,35.2,9.9,17.1,0.579,0,0,0,9.9,17.1,0.58,0.579,4.1,5.8,0.706,2.3,6.4,8.7,3,0.8,2.7,3,2.9,23.9
26,Rickey Green,PG,27,UTA,81,73,34.8,6.2,12.5,0.493,0,0.1,0,6.2,12.4,0.497,0.493,2.5,3.3,0.765,1,2,3,7.8,2.3,0.1,2.4,2.3,14.8
27,Kyle Macy,PG,24,PHO,82,72,34.7,5.9,11.5,0.514,0.5,1.2,0.39,5.5,10.3,0.529,0.535,1.9,2.1,0.899,1,2.2,3.2,4.7,1.7,0.1,1.5,2.3,14.2
28,Calvin Natt,SF,25,POR,75,71,34.7,6.9,11.9,0.576,0,0.1,0.25,6.8,11.8,0.579,0.577,3.9,5.2,0.75,2.6,5.6,8.2,2,0.8,0.5,1.9,2.3,17.7
29,Joe Barry Carroll,C,23,GSW,76,75,34.6,6.9,13.4,0.519,0,0,0,6.9,13.4,0.519,0.519,3.1,4.3,0.728,2.8,5.6,8.3,0.8,0.8,1.7,2.7,3.5,17
30,Reggie Theus,SG,24,CHI,82,82,34.6,6.8,14.6,0.469,0.3,1.2,0.25,6.5,13.3,0.489,0.479,4.4,5.5,0.808,1.4,2.4,3.8,5.8,1.1,0.2,3.4,3,18.4
31,Buck Williams,PF,21,NJN,82,82,34.5,6.3,10.7,0.582,0,0,0,6.3,10.7,0.583,0.582,3,4.7,0.624,4.2,8,12.3,1.3,1,1,2.9,3.5,15.5
32,Julius Erving*,SF,31,PHI,81,81,34.4,9.6,17.6,0.546,0,0.1,0.273,9.6,17.5,0.548,0.547,5.1,6.7,0.763,2.7,4.2,6.9,3.9,2,1.7,2.6,2.8,24.4
33,Artis Gilmore*,C,32,CHI,82,82,34.1,6.7,10.2,0.652,0,0,1,6.6,10.2,0.652,0.653,5.2,6.7,0.768,2.7,7.5,10.2,1.7,0.6,2.7,2.8,3.5,18.5
34,Eddie Johnson,SG,26,ATL,68,57,34,6.7,14.9,0.45,0.1,0.4,0.233,6.6,14.4,0.457,0.454,4.3,5.7,0.764,0.9,1.9,2.8,5.3,1.5,0.2,2.7,2.8,17.8
35,Isiah Thomas*,PG,20,DET,72,72,33.8,6.3,14.8,0.424,0.2,0.8,0.288,6.1,14,0.432,0.432,4.2,6,0.704,0.8,2.1,2.9,7.8,2.1,0.2,4.2,3.5,17
36,Kiki Vandeweghe,PF,23,DEN,82,78,33.8,8.6,15.4,0.56,0,0.2,0.077,8.6,15.2,0.565,0.561,4.2,4.9,0.857,1.8,3.8,5.6,3,0.6,0.4,2.3,2.6,21.5
37,Jim Paxson,SG,24,POR,82,82,33.6,8.1,15.3,0.526,0.1,0.4,0.229,8,14.9,0.535,0.529,2.7,3.5,0.767,0.9,1.8,2.7,3.4,1.6,0.1,1.8,1.9,18.9
38,Michael Brooks,SF,23,SDC,82,73,33.5,6.5,13,0.504,0,0.1,0,6.5,12.9,0.507,0.504,2.5,3.3,0.757,2.5,5.1,7.6,2.9,1.4,0.5,2.4,3.5,15.6
39,Maurice Lucas,PF,29,NYK,80,74,33.4,6.3,12.5,0.504,0,0,0,6.3,12.5,0.506,0.504,3.2,4.4,0.725,3.4,7.9,11.3,2.2,0.9,0.9,2.2,3.9,15.8
40,Rick Mahorn,PF,23,WSB,80,80,33.3,5.2,10.2,0.507,0,0,0,5.2,10.2,0.509,0.507,1.9,2.9,0.632,1.9,6.9,8.8,1.9,0.7,1.7,2,4.4,12.2
41,Ray Williams,SG,27,NJN,82,69,33.3,7.8,16.9,0.462,0.1,0.7,0.167,7.7,16.2,0.474,0.465,4.7,5.7,0.832,1.4,2.5,4,6,2.4,0.5,3.5,3.7,20.4
42,Cedric Maxwell,SF,26,BOS,78,73,33.2,5.1,9.3,0.548,0,0,0,5.1,9.2,0.551,0.548,4.6,6.1,0.747,2.8,3.6,6.4,2.3,1,0.6,2.2,3.4,14.8
43,Tom Chambers,PF,22,SDC,81,58,33.1,6.8,13,0.525,0,0,0,6.8,13,0.526,0.525,3.5,5.7,0.62,2.6,4.3,6.9,1.8,0.7,0.6,2.7,4.2,17.2
44,James Edwards,C,26,CLE,77,75,33,6.9,13.4,0.511,0,0.1,0,6.9,13.4,0.513,0.511,3,4.4,0.684,2.5,5.1,7.5,1.6,0.3,1.5,2.1,4.5,16.7
45,Kent Benson,C,27,DET,75,72,32.9,5.4,10.7,0.505,0,0.1,0.273,5.4,10.5,0.508,0.507,1.7,2.1,0.804,2.9,5.8,8.7,2.1,0.9,1.3,2.1,2.9,12.5
46,Lonnie Shelton,PF,26,SEA,81,81,32.9,6.3,12.9,0.486,0,0.1,0,6.3,12.8,0.489,0.486,2.3,3,0.783,2,4.3,6.3,3.1,1.2,0.5,2.5,3.9,14.9
47,Reggie King,SF,24,KCK,80,76,32.6,4.8,9.4,0.509,0,0,,4.8,9.4,0.509,0.509,2.5,3.6,0.705,2,4.5,6.5,2.2,1.1,0.4,1.9,2.8,12.1
48,Johnny Davis,SG,26,IND,82,70,32.5,6.6,14.1,0.467,0.1,0.3,0.185,6.5,13.7,0.473,0.469,3.8,4.8,0.799,0.9,1.3,2.2,4.2,0.9,0.1,2.3,2.1,17
49,Darrell Griffith,SG,23,UTA,80,79,32.5,8.6,17.9,0.482,0.2,0.7,0.288,8.4,17.2,0.489,0.487,2.4,3.4,0.697,1.6,2.2,3.8,2.3,1.2,0.4,2.4,2.7,19.8
50,Jay Vincent,PF,22,DAL,81,62,32.4,8.9,17.9,0.497,0,0,0.25,8.9,17.8,0.497,0.497,3.6,5,0.716,2.2,4.7,7,2.2,1.1,0.3,2.4,3.8,21.4
51,Ron Brewer,SG,26,TOT,72,45,32.2,7.9,16.6,0.477,0.1,0.4,0.258,7.8,16.2,0.482,0.48,2.9,3.6,0.812,0.8,1.5,2.2,2.6,1.1,0.4,1.7,2.1,18.8
52,John Long,SG,25,DET,69,66,32,9.2,18.8,0.492,0,0.2,0.133,9.2,18.5,0.496,0.493,3.4,4,0.865,1.4,2.3,3.7,2.1,0.9,0.4,2.4,2.5,21.9
53,Cliff Robinson,PF,21,TOT,68,59,32,7.6,16.8,0.453,0,0.1,0,7.6,16.8,0.455,0.453,3.3,4.6,0.709,2.6,6.4,9,1.8,1.3,1.5,2.2,3.3,18.5
54,Tiny Archibald*,PG,33,BOS,68,51,31.9,4.5,9.6,0.472,0.1,0.2,0.375,4.4,9.4,0.475,0.477,3.5,4.6,0.747,0.4,1.3,1.7,8,0.8,0,2.6,1.9,12.6
55,Brad Davis,PG,26,DAL,82,82,31.9,4.8,9.4,0.515,0.2,0.6,0.286,4.7,8.8,0.53,0.524,2.3,2.8,0.804,0.4,2.3,2.8,6.2,0.9,0.1,1.9,2.7,12.1
56,Rory Sparrow,PG,23,ATL,82,82,31.8,4.5,8.9,0.501,0,0.2,0.067,4.5,8.7,0.51,0.502,1.5,1.8,0.838,0.6,2.1,2.7,5.2,1.1,0.2,1.8,2.9,10.5
57,Robert Parish*,C,28,BOS,80,78,31.7,8.4,15.4,0.542,0,0,,8.4,15.4,0.542,0.542,3.2,4.4,0.71,3.6,7.2,10.8,1.8,0.9,2.4,2.8,3.3,19.9
58,Maurice Cheeks*,PG,25,PHI,79,79,31.6,4.5,8.6,0.521,0.1,0.3,0.273,4.4,8.3,0.529,0.525,2.2,2.8,0.777,0.6,2.5,3.1,8.4,2.6,0.4,2.3,3.1,11.2
59,Kelvin Ransey,PG,23,POR,78,68,31,6.5,14,0.46,0,0.5,0.079,6.4,13.6,0.474,0.462,3.1,4.1,0.761,0.5,1.9,2.4,7.1,1.2,0.1,2.9,2.2,16.1
60,Geoff Huston,PG,24,CLE,78,43,30.9,4.2,8.6,0.484,0,0.1,0.3,4.1,8.5,0.486,0.486,2,2.6,0.765,0.7,1.2,1.9,7.6,0.9,0.1,2.2,2.2,10.3
61,Mark Olberding,PF,25,SAS,68,63,30.9,4.9,10.4,0.472,0,0.2,0.167,4.9,10.2,0.478,0.474,4,5,0.808,1.7,4.7,6.5,3,0.8,0.4,2,3.7,13.8
62,Quinn Buckner,PG,27,MIL,70,70,30.8,5.7,11.7,0.482,0.1,0.2,0.267,5.6,11.5,0.486,0.484,1.6,2.4,0.655,1.1,2.5,3.6,4.7,2.5,0,2.6,3.1,12.9
63,Don Buse,PG,31,IND,82,78,30.8,3.8,8.4,0.455,0.9,2.3,0.386,2.9,6,0.482,0.509,1.2,1.5,0.813,0.6,2.2,2.7,5,2,0.3,1.2,2.1,9.7
64,Jerome Whitehead,C,25,SDC,72,63,30.8,5.6,10.1,0.559,0,0,,5.6,10.1,0.559,0.559,2.6,3.3,0.763,3.2,6,9.2,1.4,0.7,0.6,2,4,13.8
65,T.R. Dunn,SG,26,DEN,82,80,30.7,3.1,6.1,0.512,0,0,0,3.1,6.1,0.513,0.512,1.9,2.6,0.712,2.6,4.2,6.8,2.3,1.6,0.4,1.5,2.6,8.2
66,Campy Russell,SF,30,NYK,77,63,30.6,5.3,11.1,0.478,0.3,0.7,0.439,5,10.4,0.481,0.492,3,3.8,0.776,1.1,1.9,3.1,3.7,1,0.2,2.5,2.9,13.9
67,Kevin Grevey,SG,28,WSB,71,62,30.5,5.3,12.1,0.439,0.4,1.2,0.341,4.9,10.9,0.449,0.455,2.3,2.7,0.855,0.8,1.9,2.7,2.1,0.6,0.3,1.4,2.1,13.3
68,Dan Issel*,C,33,DEN,81,81,30.5,8,15.3,0.527,0,0.1,0.667,8,15.2,0.526,0.528,6.7,8.1,0.834,2.1,5.4,7.5,2.2,0.8,0.7,2.1,3,22.9
69,Alvan Adams,C,27,PHO,79,75,30.3,6.4,13,0.494,0,0,0,6.4,13,0.494,0.494,2.3,2.9,0.781,1.7,5.7,7.4,4.5,1.4,1,2.5,3.4,15.1
70,Caldwell Jones,C,31,PHI,81,47,30.2,2.9,5.7,0.497,0,0,0,2.9,5.7,0.5,0.497,2.2,2.7,0.817,2,6.7,8.7,1.2,0.5,1.8,1.9,3.7,7.9
71,Ronnie Lester,PG,23,CHI,75,74,30,4.4,8.8,0.501,0.1,0.1,0.5,4.3,8.7,0.501,0.504,2.8,3.4,0.813,1,1.8,2.8,4.8,1.1,0.2,2.5,2.1,11.6
72,Larry Smith,PF,24,GSW,74,55,29.9,3,5.6,0.534,0,0,0,3,5.6,0.535,0.534,1.2,2.1,0.553,3.8,7.2,11,1.1,0.9,0.7,1.4,3.9,7.1
73,John Drew,SF,27,ATL,70,51,29.1,6.6,13.7,0.486,0.1,0.2,0.333,6.6,13.5,0.488,0.488,5.2,7,0.741,2.4,2.9,5.4,1.4,0.9,0,2.5,3.6,18.5
74,Johnny Moore,PG,23,SAS,79,78,29,3.9,8.4,0.463,0,0.3,0.048,3.9,8.2,0.477,0.464,1.5,2.3,0.67,0.8,2.7,3.5,9.6,2.1,0.2,2.2,3.2,9.4
75,Michael Cooper,SG,25,LAL,76,14,28.9,5,9.8,0.517,0,0.2,0.118,5,9.5,0.526,0.518,1.8,2.3,0.813,1.1,2.4,3.5,3,1.6,0.8,2,2.8,11.9
76,Bobby Jones*,PF,30,PHI,76,73,28.7,5.5,9.7,0.564,0,0,0,5.5,9.7,0.567,0.564,3.5,4.4,0.79,1.4,3.7,5.2,2.5,1.3,1.5,1.9,2.8,14.4
77,Bill Cartwright,C,24,NYK,72,50,28.6,5.4,9.6,0.562,0,0,,5.4,9.6,0.562,0.562,3.6,4.7,0.763,1.6,4.2,5.8,1.2,0.7,0.9,2.3,2.9,14.4
78,Kevin McHale*,PF,24,BOS,82,33,28.4,5.7,10.7,0.531,0,0,,5.7,10.7,0.531,0.531,2.3,3,0.754,2.3,4.5,6.8,1.1,0.4,2.3,1.7,3.2,13.6
79,Wally Walker,SF,27,SEA,70,70,28.1,4.3,9,0.48,0,0,0,4.3,9,0.482,0.48,1.3,1.9,0.672,1.5,2.8,4.4,3.1,0.5,0.4,1.6,3.1,9.9
80,Mike Woodson,SG,23,TOT,83,74,28.1,6.5,12.9,0.503,0.1,0.3,0.28,6.4,12.6,0.509,0.507,2.7,3.4,0.773,1.2,1.7,3,2.7,1.7,0.4,1.8,2.7,15.7
81,Lionel Hollins,PG,28,PHI,81,81,27.9,4.7,9.8,0.477,0,0.2,0.125,4.7,9.6,0.484,0.478,1.6,2.3,0.702,0.4,1.9,2.3,3.9,1.3,0.2,1.8,2.4,11
82,Herb Williams,C,23,IND,82,75,27.8,5,10.4,0.477,0,0.1,0.286,4.9,10.3,0.478,0.478,1.5,2.3,0.67,2.1,5.2,7.4,1.7,0.6,2.2,1.7,2.4,11.5
83,Jeff Wilkins,C,26,UTA,82,62,27.7,3.8,8.8,0.437,0,0,0,3.8,8.7,0.439,0.437,1.7,2.1,0.778,1.5,6,7.5,1.1,0.4,0.9,1.6,3,9.3
84,Phil Smith,SG,29,TOT,74,41,27.6,4.6,10.3,0.447,0.1,0.4,0.185,4.5,9.9,0.456,0.45,2.2,3,0.731,0.7,1.8,2.5,4.1,0.9,0.4,2.1,2.9,11.5
85,Spencer Haywood*,PF,32,WSB,76,63,27.4,5.2,10.9,0.476,0,0,0,5.2,10.9,0.478,0.476,2.9,3.4,0.842,1.9,3.7,5.6,0.8,0.6,0.9,2.3,3.3,13.3
86,Allen Leavell,PG,24,HOU,79,61,27.2,4.7,10,0.467,0.1,0.4,0.29,4.6,9.6,0.474,0.472,1.5,1.7,0.852,0.6,1.5,2.1,5.8,1.9,0.2,1.9,2.3,10.9
87,Phil Ford,PG,25,KCK,72,65,27.1,4,9,0.439,0.1,0.4,0.219,3.9,8.6,0.451,0.445,1.9,2.3,0.819,0.3,1.1,1.5,6.3,0.9,0,2.7,2.2,9.9
88,Jeff Ruland,C,23,WSB,82,0,27,5.1,9.1,0.561,0,0,0.333,5.1,9.1,0.562,0.561,4.2,5.5,0.752,3.1,6.2,9.3,1.6,0.5,0.7,2.9,3.9,14.4
89,Bob Lanier*,C,33,MIL,74,72,26.8,5.5,9.9,0.558,0,0,0,5.5,9.8,0.56,0.558,2.5,3.3,0.752,1.2,4,5.2,3,1,0.8,2.2,2.9,13.5
90,Dave Corzine,C,25,SAS,82,21,26.7,4.1,7.9,0.519,0,0,0.25,4.1,7.9,0.52,0.519,1.9,2.6,0.746,2.6,5.1,7.7,1.6,0.4,1.5,1.7,2.9,10.1
91,Joe Bryant,SF,27,SDC,75,49,26.5,4.5,9.3,0.486,0.1,0.4,0.267,4.4,8.9,0.496,0.492,2.6,3.3,0.785,1.1,2.6,3.7,2.5,1,0.4,2.4,3.3,11.8
92,Dwight Jones,PF,29,CHI,78,18,26.2,3.9,7.3,0.53,0,0,1,3.9,7.3,0.529,0.531,2.2,3.1,0.723,2,4.5,6.5,1.5,0.6,0.5,2,2.8,10
93,Kenny Carr,PF,26,TOT,74,48,26,4.7,9.4,0.503,0,0.1,0.1,4.7,9.2,0.509,0.504,2.7,4.1,0.656,2.3,4.9,7.2,1.2,0.9,0.3,2.1,3.4,12.1
94,Len Elmore,C,29,NJN,81,70,25.9,3.7,8,0.46,0,0,,3.7,8,0.46,0.46,1.7,2.1,0.794,2.1,3.4,5.4,1.2,1.1,1.1,1.7,3.5,9.1
95,Frank Johnson,PG,23,WSB,79,29,25.7,4.3,10.3,0.414,0.2,1,0.215,4,9.3,0.435,0.424,1.9,2.6,0.75,0.4,1.4,1.9,4.8,1,0.1,2,2.5,10.7
96,Darwin Cook,PG,23,NJN,82,17,25.5,4.7,9.8,0.482,0.1,0.4,0.226,4.6,9.4,0.492,0.486,1.4,2,0.728,0.6,1.3,1.9,3.9,1.8,0.3,2.1,2.4,11
97,Tree Rollins,C,26,ATL,79,39,25.5,2.6,4.4,0.584,0,0,,2.6,4.4,0.584,0.584,1,1.6,0.612,2.1,5.6,7.7,0.7,0.4,2.8,1,3.6,6.1
98,Mickey Johnson,PF,29,MIL,76,71,25.4,4.9,10,0.491,0,0.1,0.143,4.9,9.9,0.495,0.492,3.1,3.8,0.801,1.8,4.2,6,2.8,0.9,0.6,2.5,3.2,12.9
99,Reggie Johnson,PF,24,TOT,75,48,25.4,4.7,8.8,0.53,0,0,0,4.7,8.8,0.531,0.53,1.6,2.1,0.756,1.9,4.1,6,1,0.4,0.8,1.3,3.4,10.9
100,Mike O'Koren,SF,23,NJN,80,32,25.2,4.8,9.7,0.492,0.1,0.3,0.348,4.7,9.4,0.497,0.497,1.7,2.4,0.714,1.4,2.4,3.8,2.4,1,0.2,1.8,2.2,11.4
101,Clemon Johnson,C,25,IND,79,42,25.1,3.9,8.1,0.487,0,0,,3.9,8.1,0.487,0.487,1.6,2.4,0.651,2.3,4.9,7.2,1.6,0.8,1.4,1.7,3.1,9.5
102,Elston Turner,SF,22,DAL,80,62,25,3.5,8,0.441,0,0.1,0,3.5,7.9,0.444,0.441,1.2,1.7,0.703,1.8,2,3.8,2.4,0.9,0,1.5,2.3,8.3
103,Allan Bristow,SF,30,DAL,82,54,24.8,2.7,6.1,0.437,0,0.2,0.167,2.6,5.9,0.447,0.44,1.6,2,0.817,1.5,2.7,4.1,5.5,0.8,0.1,2,2.7,7
104,Randy Smith,SG,33,NYK,82,40,24.8,4.2,9.1,0.465,0,0.1,0.273,4.2,9,0.468,0.467,1.5,1.8,0.808,0.6,1.2,1.9,3.1,1.1,0,1.5,2.4,10
105,Andrew Toney,SG,24,PHI,77,1,24.8,6.6,12.7,0.522,0.3,0.8,0.424,6.3,11.9,0.528,0.535,2.9,4,0.742,0.6,1.2,1.7,3.7,0.8,0.2,2.8,3.5,16.5
106,Mike Bantom,SF,30,TOT,82,38,24.6,4.1,8.7,0.469,0,0.1,0.333,4,8.6,0.47,0.471,2,3.3,0.629,2.1,3.2,5.4,1.4,0.8,0.7,1.8,3.3,10.2
107,John Lucas,PG,28,WSB,79,53,24.6,3.3,7.8,0.426,0,0.3,0.091,3.3,7.5,0.438,0.427,1.7,2.2,0.784,0.5,1.6,2.1,7,1.2,0.1,2,1.3,8.4
108,Tom McMillen,C,29,ATL,73,23,24.5,4,7.8,0.509,0,0,0.333,4,7.8,0.51,0.51,1.9,2.3,0.824,1.4,3.2,4.6,1.8,0.3,0.3,1.7,2.8,9.9
109,Larry Drew,PG,23,KCK,81,19,24.4,4.4,9.3,0.473,0.1,0.3,0.296,4.3,9,0.479,0.478,1.9,2.3,0.794,0.4,1.5,1.8,5.2,1.4,0,2.1,1.9,10.8
110,Bill Hanzlik,SF,24,SEA,81,76,24.4,2.1,4.4,0.468,0,0,0,2.1,4.4,0.473,0.468,1.7,2.2,0.784,1.2,2.1,3.3,2.3,1,0.4,1.3,3.1,5.8
111,Louis Orr,SF,23,IND,80,41,24.4,4.5,9,0.497,0,0.1,0.125,4.5,8.9,0.501,0.497,2.5,3.2,0.799,1.6,2.6,4.1,1.7,0.7,0.3,1.7,2.3,11.5
112,Terry Tyler,PF,25,DET,82,0,24.3,4.1,7.8,0.523,0,0,0.25,4.1,7.8,0.524,0.523,1.7,2.3,0.74,1.9,4.1,6,1.5,0.9,2,1.5,2.2,9.9
113,Billy McKinney,PG,26,DEN,81,27,24.2,4.6,8.6,0.528,0,0.2,0,4.6,8.4,0.541,0.528,1.7,2.1,0.806,0.4,1.4,1.8,4.2,0.9,0.2,1.4,2.3,10.8
114,Ricky Sobers,SG,29,CHI,80,6,24.2,4.5,10,0.453,0.2,1,0.25,4.3,9.1,0.474,0.465,2.4,3.2,0.768,0.5,1.3,1.8,3.8,0.9,0.2,2.7,3,11.8
115,Foots Walker,PG,30,NJN,77,54,24.2,2,4.9,0.413,0,0.1,0.333,2,4.8,0.415,0.417,1.8,2.5,0.727,0.4,1.5,1.9,5.2,1.6,0.1,1.4,2.3,5.9
116,Rolando Blackman,SG,22,DAL,82,16,24.1,5.4,10.4,0.513,0,0,0.25,5.3,10.4,0.515,0.514,2.6,3.4,0.768,1.2,1.9,3.1,1.3,0.6,0.4,1.4,1.5,13.3
117,Wayne Cooper,C,25,DAL,76,38,23.9,3.7,8.8,0.42,0,0.1,0.125,3.7,8.7,0.424,0.421,1.6,2.1,0.744,2.6,4.6,7.2,1.5,0.5,1.4,1.2,3.8,9
118,Mike Gale,PG,31,GSW,75,70,23.9,2.5,5,0.496,0,0.1,0,2.5,4.9,0.503,0.496,0.7,0.9,0.785,0.5,2,2.5,3.5,1.6,0.4,1.7,2.3,5.6
119,Ernie Grunfeld,SG,26,KCK,81,11,23.4,5.2,10.1,0.511,0,0.2,0.143,5.2,10,0.517,0.512,2.3,2.8,0.821,0.7,1.6,2.2,3.4,0.9,0.5,1.8,2.4,12.7
120,Rich Kelley,C,28,PHO,81,39,23.4,2.9,6.2,0.467,0,0,0,2.9,6.2,0.468,0.467,2.1,2.8,0.749,2.1,4.1,6.1,3.6,0.8,0.9,3,3.6,7.9
121,Purvis Short,SF,24,GSW,76,8,23.4,6,12.3,0.488,0.1,0.4,0.214,5.9,11.9,0.496,0.491,2.3,2.9,0.801,1.6,1.9,3.5,2.8,0.9,0.1,1.6,2.9,14.4
122,Marvin Webster,C,29,NYK,82,32,23,2.4,4.9,0.491,0,0,,2.4,4.9,0.491,0.491,1.3,2.1,0.635,2.2,3.7,6,1.2,0.3,1.1,1.1,2.6,6.2
123,Tom Henderson,SG,30,HOU,75,23,22.9,2.4,5.4,0.454,0,0,0,2.4,5.3,0.456,0.454,1.4,2,0.7,0.4,1.4,1.8,4.1,0.7,0.1,1.4,1.6,6.3
124,Bill Laimbeer,C,24,TOT,80,34,22.9,3.3,6.7,0.494,0.1,0.2,0.308,3.3,6.5,0.499,0.498,2.3,2.9,0.793,2.9,4.8,7.7,1.3,0.5,0.8,1.5,3.7,9
125,Gerald Henderson,PG,26,BOS,82,31,22.5,4.3,8.6,0.501,0,0.1,0.167,4.3,8.5,0.506,0.502,1.5,2.1,0.727,0.6,1.3,1.9,3.1,1,0.1,1.8,2.4,10.2
126,Kenny Higgs,PG,27,DEN,76,49,22.3,2.7,6.2,0.432,0.1,0.3,0.19,2.6,5.9,0.443,0.436,2.1,2.6,0.817,0.3,1.6,1.9,5.2,0.9,0.1,2.1,3.5,7.5
